scenario,run #,output dollar year,target station capacity (kg/day),target number of stations,one-way delivery distance (mile),electricity cost ($/kWh),diesel cost ($/gallon),electricity emission factor (kg CO2/kWh),diesel emission factor (kg CO2/gallon),hydrogen prod. emission factor (kg CO2-eq/kg),formic acid prod. emission factor (kg CO2-eq/kg),hydrogen purchase cost ($/kg),formic acid purchase cost ($/kg),formic acid production pathway,hydr. reaction temperature (K),hydr. reaction pressure (bar),hydr. reaction yield,hydr. reactor volume (m^3),number of hydr. reactors,hydr. catalyst amount (kg),hydr. catalyst cost ($/kg),hydr. catalyst lifetime (yr),hydr. reactor energy (unit TBD),hydr. separator energy (unit TBD),CO2 electrolyzer purchase cost ($/m^2),terminal formic acid storage amount (days),dehydr. reaction temperature (K),dehydr. reaction pressure (bar),dehydr. reaction yield,dehydr. reactor volume (m^3),number of dehydr. reactors,dehydr. catalyst amount (kg),dehydr. catalyst cost ($/kg),dehydr. catalyst lifetime (yr),dehydr. reactor energy (unit TBD),dehydr. gas/liquid separator energy (unit TBD),station formic acid storage amount (days),pathway,location,total levelized cost of hydrogen ($/kg H2)
Cu 4nm,41,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,342.1052631578947,1.0,0.9999,0.41,1.0,54.08781336,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,truck,11.135787798322093
Cu 4nm,41,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,342.1052631578947,1.0,0.9999,0.41,1.0,54.08781336,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,refueling station,2.5034941358787273
Cu 4nm,41,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,342.1052631578947,1.0,0.9999,0.41,1.0,54.08781336,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,terminal,2.7909702422978375
Cu 4nm,41,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,342.1052631578947,1.0,0.9999,0.41,1.0,54.08781336,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,truck,0.877489096338476
Cu 4nm,41,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,342.1052631578947,1.0,0.9999,0.41,1.0,54.08781336,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,liquefier,4.4352310750937525
Cu 4nm,41,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,342.1052631578947,1.0,0.9999,0.41,1.0,54.08781336,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,refueling station,1.8662260539119262
Cu 4nm,41,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,342.1052631578947,1.0,0.9999,0.41,1.0,54.08781336,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,terminal,0.6629559750387
Cu 4nm,41,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,342.1052631578947,1.0,0.9999,0.41,1.0,54.08781336,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,truck,0.30940815950784856
Cu 4nm,42,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,352.6315789473684,1.0,0.9999,0.29,1.0,38.25723383999999,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,refueling station,6.205566469284075
Cu 4nm,42,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,352.6315789473684,1.0,0.9999,0.29,1.0,38.25723383999999,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,terminal,15.020300860716624
Cu 4nm,42,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,352.6315789473684,1.0,0.9999,0.29,1.0,38.25723383999999,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,truck,11.135787798322093
Cu 4nm,42,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,352.6315789473684,1.0,0.9999,0.29,1.0,38.25723383999999,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,refueling station,2.5034941358787273
Cu 4nm,42,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,352.6315789473684,1.0,0.9999,0.29,1.0,38.25723383999999,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,terminal,2.7909702422978375
Cu 4nm,42,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,352.6315789473684,1.0,0.9999,0.29,1.0,38.25723383999999,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,truck,0.877489096338476
Cu 4nm,42,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,352.6315789473684,1.0,0.9999,0.29,1.0,38.25723383999999,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,liquefier,4.4352310750937525
Cu 4nm,42,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,352.6315789473684,1.0,0.9999,0.29,1.0,38.25723383999999,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,refueling station,1.8662260539119262
Cu 4nm,42,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,352.6315789473684,1.0,0.9999,0.29,1.0,38.25723383999999,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,terminal,0.6629559750387
Cu 4nm,42,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,352.6315789473684,1.0,0.9999,0.29,1.0,38.25723383999999,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,truck,0.30940815950784856
Cu 4nm,43,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,363.1578947368421,1.0,0.9999,0.22,1.0,29.022729119999997,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,refueling station,6.16202386875532
Cu 4nm,43,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,363.1578947368421,1.0,0.9999,0.22,1.0,29.022729119999997,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,terminal,15.020300860716624
Cu 4nm,43,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,363.1578947368421,1.0,0.9999,0.22,1.0,29.022729119999997,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,truck,11.135787798322093
Cu 4nm,43,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,363.1578947368421,1.0,0.9999,0.22,1.0,29.022729119999997,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,refueling station,2.5034941358787273
Cu 4nm,43,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,363.1578947368421,1.0,0.9999,0.22,1.0,29.022729119999997,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,terminal,2.7909702422978375
Cu 4nm,43,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,363.1578947368421,1.0,0.9999,0.22,1.0,29.022729119999997,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,truck,0.877489096338476
Cu 4nm,43,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,363.1578947368421,1.0,0.9999,0.22,1.0,29.022729119999997,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,liquefier,4.4352310750937525
Cu 4nm,43,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,363.1578947368421,1.0,0.9999,0.22,1.0,29.022729119999997,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,refueling station,1.8662260539119262
Cu 4nm,43,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,363.1578947368421,1.0,0.9999,0.22,1.0,29.022729119999997,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,terminal,0.6629559750387
Cu 4nm,43,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,363.1578947368421,1.0,0.9999,0.22,1.0,29.022729119999997,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,truck,0.30940815950784856
Cu 4nm,44,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,373.6842105263158,1.0,0.9999,0.17,1.0,22.42665432,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,refueling station,6.133172003604509
Cu 4nm,44,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,373.6842105263158,1.0,0.9999,0.17,1.0,22.42665432,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,terminal,15.020300860716624
Cu 4nm,44,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,373.6842105263158,1.0,0.9999,0.17,1.0,22.42665432,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,truck,11.135787798322093
Cu 4nm,44,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,373.6842105263158,1.0,0.9999,0.17,1.0,22.42665432,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,refueling station,2.5034941358787273
Cu 4nm,44,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,373.6842105263158,1.0,0.9999,0.17,1.0,22.42665432,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,terminal,2.7909702422978375
Cu 4nm,44,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,373.6842105263158,1.0,0.9999,0.17,1.0,22.42665432,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,truck,0.877489096338476
Cu 4nm,44,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,373.6842105263158,1.0,0.9999,0.17,1.0,22.42665432,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,liquefier,4.4352310750937525
Cu 4nm,44,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,373.6842105263158,1.0,0.9999,0.17,1.0,22.42665432,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,refueling station,1.8662260539119262
Cu 4nm,44,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,373.6842105263158,1.0,0.9999,0.17,1.0,22.42665432,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,terminal,0.6629559750387
Cu 4nm,44,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,373.6842105263158,1.0,0.9999,0.17,1.0,22.42665432,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,truck,0.30940815950784856
Cu 4nm,45,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,384.2105263157895,1.0,0.9999,0.12,1.0,15.830579519999997,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,refueling station,6.104320138453696
Cu 4nm,45,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,384.2105263157895,1.0,0.9999,0.12,1.0,15.830579519999997,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,terminal,15.020300860716624
Cu 4nm,45,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,384.2105263157895,1.0,0.9999,0.12,1.0,15.830579519999997,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,truck,11.135787798322093
Cu 4nm,45,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,384.2105263157895,1.0,0.9999,0.12,1.0,15.830579519999997,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,refueling station,2.5034941358787273
Cu 4nm,45,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,384.2105263157895,1.0,0.9999,0.12,1.0,15.830579519999997,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,terminal,2.7909702422978375
Cu 4nm,45,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,384.2105263157895,1.0,0.9999,0.12,1.0,15.830579519999997,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,truck,0.877489096338476
Cu 4nm,45,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,384.2105263157895,1.0,0.9999,0.12,1.0,15.830579519999997,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,liquefier,4.4352310750937525
Cu 4nm,45,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,384.2105263157895,1.0,0.9999,0.12,1.0,15.830579519999997,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,refueling station,1.8662260539119262
Cu 4nm,45,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,384.2105263157895,1.0,0.9999,0.12,1.0,15.830579519999997,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,terminal,0.6629559750387
Cu 4nm,45,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,384.2105263157895,1.0,0.9999,0.12,1.0,15.830579519999997,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,truck,0.30940815950784856
Cu 4nm,46,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,300.0,100.0,0.9999,0.108391608391608,1.0,14.29918313286708,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,refueling station,4.3644236384582875
Cu 4nm,46,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,300.0,100.0,0.9999,0.108391608391608,1.0,14.29918313286708,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,terminal,15.020300860716624
Cu 4nm,46,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,300.0,100.0,0.9999,0.108391608391608,1.0,14.29918313286708,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,truck,11.135787798322093
Cu 4nm,46,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,300.0,100.0,0.9999,0.108391608391608,1.0,14.29918313286708,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,refueling station,2.5034941358787273
Cu 4nm,46,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,300.0,100.0,0.9999,0.108391608391608,1.0,14.29918313286708,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,terminal,2.7909702422978375
Cu 4nm,46,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,300.0,100.0,0.9999,0.108391608391608,1.0,14.29918313286708,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,truck,0.877489096338476
Cu 4nm,46,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,300.0,100.0,0.9999,0.108391608391608,1.0,14.29918313286708,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,liquefier,4.4352310750937525
Cu 4nm,46,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,300.0,100.0,0.9999,0.108391608391608,1.0,14.29918313286708,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,refueling station,1.8662260539119262
Cu 4nm,46,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,300.0,100.0,0.9999,0.108391608391608,1.0,14.29918313286708,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,terminal,0.6629559750387
Cu 4nm,46,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,300.0,100.0,0.9999,0.108391608391608,1.0,14.29918313286708,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,truck,0.30940815950784856
Cu 4nm,47,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,310.5263157894737,100.0,0.9999,0.0561954261954261,1.0,7.413384692058198,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,refueling station,4.333958596733183
Cu 4nm,47,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,310.5263157894737,100.0,0.9999,0.0561954261954261,1.0,7.413384692058198,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,terminal,15.020300860716624
Cu 4nm,47,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,310.5263157894737,100.0,0.9999,0.0561954261954261,1.0,7.413384692058198,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,truck,11.135787798322093
Cu 4nm,47,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,310.5263157894737,100.0,0.9999,0.0561954261954261,1.0,7.413384692058198,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,refueling station,2.5034941358787273
Cu 4nm,47,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,310.5263157894737,100.0,0.9999,0.0561954261954261,1.0,7.413384692058198,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,terminal,2.7909702422978375
Cu 4nm,47,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,310.5263157894737,100.0,0.9999,0.0561954261954261,1.0,7.413384692058198,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,truck,0.877489096338476
Cu 4nm,47,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,310.5263157894737,100.0,0.9999,0.0561954261954261,1.0,7.413384692058198,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,liquefier,4.4352310750937525
Cu 4nm,47,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,310.5263157894737,100.0,0.9999,0.0561954261954261,1.0,7.413384692058198,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,refueling station,1.8662260539119262
Cu 4nm,47,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,310.5263157894737,100.0,0.9999,0.0561954261954261,1.0,7.413384692058198,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,terminal,0.6629559750387
Cu 4nm,47,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,310.5263157894737,100.0,0.9999,0.0561954261954261,1.0,7.413384692058198,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,truck,0.30940815950784856
Cu 4nm,48,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,321.0526315789474,100.0,0.9999,0.035,1.0,4.61725236,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,refueling station,4.32626475015424
Cu 4nm,48,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,321.0526315789474,100.0,0.9999,0.035,1.0,4.61725236,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,terminal,15.020300860716624
